AgenteID,Nome,CPF,Data_Contratacao,Departamento,Turno,Supervisor,Telefone,Email,Data_Criacao,Data_Alteracao,Usuario_Criacao,Usuario_Alteracao,Ativo,Data_Inicio_Vigente,Data_Fim_Vigente
410,"Acton Mendes",39902923468,2021-02-13,MARKETING,Noturno,Antonio,"(568) 482-2756",actonmendes6455@icloud.org,"2020-01-21 00:00:00","2025-09-12 00:00:00","Knox Batista","Howard Almeida",S,"2020-04-24 00:00:00","2024-05-07 00:00:00"
411,"Brock de Araujo",26828873804,2024-05-12,OPERACAO,Revezamento,Rodrigo,"(672) 893-9564",brockdearaujo@google.ca,"2023-03-05 00:00:00","2024-02-19 00:00:00","Xandra Vaz","Nicholas da Rosa",N,"2021-10-26 00:00:00","2024-06-28 00:00:00"
412,"Jamalia Monteiro",81255722289,2021-10-09,TI,Revezamento,Claudio,"(964) 665-7393",jamaliamonteiro818@icloud.com,"2021-05-18 00:00:00","2025-02-24 00:00:00","Kristen Teles","Oliver Ferreira",S,"2020-12-06 00:00:00","2024-01-08 00:00:00"
413,"Dai de Freitas",21465314577,2022-08-02,COMERCIAL,Parcial,Renata,"(281) 554-2512",daidefreitas345@protonmail.org,"2022-03-08 00:00:00","2025-06-11 00:00:00","Cole Fagundes","Piper Moraes",S,"2020-04-26 00:00:00","2024-09-08 00:00:00"
414,"Hedley Domingues",55807392207,2023-02-01,JURIDICO,FimSemana,Julia,"(626) 773-9671",hedleydomingues7351@outlook.org,"2022-10-26 00:00:00","2024-03-25 00:00:00","Shad Pires","Richard Fernandes",S,"2021-06-17 00:00:00","2025-03-23 00:00:00"
415,"Darius de Castro",52244232534,2022-12-23,FINANCEIRO,FimSemana,Ana,"(371) 753-3780",dariusdecastro6690@outlook.com,"2021-07-02 00:00:00","2024-01-18 00:00:00","Tiger Gonçalves","Sasha Nogueira",N,"2023-11-15 00:00:00","2024-08-17 00:00:00"
416,"Meredith Das Chagas",26464191053,2022-03-10,COMERCIAL,Revezamento,Antonio,"(739) 508-8261",meredithdaschagas67@aol.ca,"2021-03-06 00:00:00","2025-08-04 00:00:00","Orli Morais","Rhoda do Nascimento",N,"2023-09-07 00:00:00","2024-01-14 00:00:00"
417,"Stella Evangelista",34154816440,2022-02-20,COMERCIAL,FimSemana,Ana,"(216) 812-4277",stellaevangelista@aol.com,"2024-10-18 00:00:00","2024-08-15 00:00:00","Blaze Paulino","Burton Souza",N,"2022-08-31 00:00:00","2024-10-27 00:00:00"
418,"Kareem Marinho",93630499557,2023-03-16,TI,Revezamento,Ana,"(617) 359-5176",kareemmarinho6132@google.couk,"2020-11-14 00:00:00","2023-12-19 00:00:00","Anne de Araujo","Otto Mendonca",N,"2022-11-21 00:00:00","2023-12-03 00:00:00"
419,"Byron de Araujo",68450441992,2022-04-23,RH,FimSemana,Antonio,"(241) 360-6383",byrondearaujo1702@outlook.net,"2024-06-25 00:00:00","2025-06-02 00:00:00","Daria Chaves","Brynn Freitas",S,"2022-12-27 00:00:00","2024-01-16 00:00:00"
420,"Herman Teodoro",15670236608,2020-09-27,FINANCEIRO,Parcial,Renata,"(824) 547-6133",hermanteodoro@aol.com,"2021-09-26 00:00:00","2024-05-25 00:00:00","Erasmus Trindade","Vincent Farias",N,"2020-12-10 00:00:00","2025-06-02 00:00:00"
421,"Liberty Fonseca",11961077841,2024-04-10,RH,Flexivel,Raquel,"(215) 934-2233",libertyfonseca@icloud.edu,"2022-01-22 00:00:00","2024-05-03 00:00:00","Urielle Marques","Fuller Ferraz",S,"2020-04-03 00:00:00","2024-01-24 00:00:00"
422,"India do Carmo",58699094768,2024-09-09,TI,Flexivel,Gilson,"(957) 218-3307",indiadocarmo3039@protonmail.org,"2022-11-23 00:00:00","2024-01-30 00:00:00","Clayton Freitas","Aspen Custodio",S,"2024-07-17 00:00:00","2025-07-09 00:00:00"
423,"Alec Almeida",97917806045,2023-05-21,FINANCEIRO,Flexivel,Rodrigo,"(243) 337-8716",alecalmeida@google.net,"2022-06-29 00:00:00","2024-06-22 00:00:00","Nayda Amaral","Marny Lima",S,"2020-06-14 00:00:00","2024-05-19 00:00:00"
424,"Tarik Mariano",66972424273,2020-02-20,RH,Noturno,Rodrigo,"(785) 120-3382",tarikmariano2079@aol.org,"2023-04-24 00:00:00","2024-03-23 00:00:00","Amena Neves","Zenaida de Jesus",N,"2022-10-25 00:00:00","2023-11-13 00:00:00"
425,"Harriet Cruz",60675476836,2021-02-16,COMERCIAL,Noturno,Rodrigo,"(724) 557-0513",harrietcruz1051@icloud.edu,"2023-08-19 00:00:00","2024-08-29 00:00:00","Imani de Souza","Reed Martins",S,"2022-07-27 00:00:00","2024-09-30 00:00:00"
426,"Isadora Pires",39514431285,2024-08-02,MARKETING,Flexivel,Antonio,"(954) 246-2506",isadorapires@icloud.com,"2020-08-17 00:00:00","2025-06-16 00:00:00","Amber Mariano","Jeremy Santana",N,"2021-04-01 00:00:00","2024-02-12 00:00:00"
427,"Kennan de Campos",63218871329,2022-05-03,COMERCIAL,Noturno,Gilson,"(297) 379-1653",kennandecampos@yahoo.ca,"2022-05-25 00:00:00","2025-01-06 00:00:00","Jonah dos Reis","Kermit Nunes",S,"2022-07-20 00:00:00","2024-12-08 00:00:00"
428,"Jana Siqueira",30451822228,2024-02-20,RH,Revezamento,Claudio,"(820) 716-3326",janasiqueira@yahoo.com,"2020-08-23 00:00:00","2023-10-15 00:00:00","Lester Figueiredo","Vincent Lemos",S,"2020-10-26 00:00:00","2025-05-26 00:00:00"
429,"Lawrence Fagundes",78176640056,2022-02-10,COMERCIAL,Flexivel,Henrique,"(205) 741-4361",lawrencefagundes@hotmail.org,"2023-05-27 00:00:00","2024-12-01 00:00:00","Jermaine Chaves","Talon Sampaio",N,"2022-10-17 00:00:00","2023-11-05 00:00:00"
430,"Jacob Domingues",15475557553,2023-07-20,FINANCEIRO,Noturno,Gilson,"(502) 501-6836",jacobdomingues8652@google.edu,"2022-08-16 00:00:00","2025-09-04 00:00:00","Basia Rodrigues","Beverly Das Gracas",S,"2020-09-13 00:00:00","2023-12-18 00:00:00"
431,"Aileen da Silveira",73688521785,2024-01-27,FINANCEIRO,FimSemana,Claudio,"(727) 607-8798",aileendasilveira4496@outlook.net,"2024-11-28 00:00:00","2025-04-18 00:00:00","Russell de Paula","Brianna Ferreira",N,"2020-09-01 00:00:00","2024-05-14 00:00:00"
432,"Sean de Andrade",68714264684,2021-10-20,MARKETING,Parcial,Raquel,"(122) 209-8374",seandeandrade@icloud.net,"2020-05-17 00:00:00","2023-10-24 00:00:00","Morgan Paulino","Tyrone Mariano",N,"2023-12-25 00:00:00","2025-09-20 00:00:00"
433,"Jaime de Santana",39030194611,2021-02-07,COMERCIAL,FimSemana,Gilson,"(484) 714-6196",jaimedesantana@yahoo.edu,"2022-03-16 00:00:00","2025-07-28 00:00:00","Clayton Chaves","Daria Melo",N,"2022-06-17 00:00:00","2024-03-25 00:00:00"
434,"Tate Sousa",87291663440,2024-09-23,OPERACAO,Revezamento,Claudio,"(633) 382-9764",tatesousa@protonmail.couk,"2023-11-13 00:00:00","2025-03-05 00:00:00","Briar Maciel","Jerome Paulino",S,"2021-12-24 00:00:00","2024-04-17 00:00:00"
435,"Anika Diniz",87083611350,2021-02-24,COMERCIAL,Noturno,Claudio,"(135) 445-2688",anikadiniz@google.couk,"2020-11-09 00:00:00","2025-03-31 00:00:00","Rana Garcia","Nayda Diniz",S,"2020-10-21 00:00:00","2025-01-02 00:00:00"
436,"Ethan dos Anjos",33014568469,2022-03-30,TI,Noturno,Raquel,"(971) 371-5476",ethandosanjos8779@yahoo.org,"2020-12-10 00:00:00","2024-10-25 00:00:00","Kimberly Menezes","Patricia Domingues",S,"2024-04-28 00:00:00","2025-04-10 00:00:00"
437,"Rose Rosa",90840679993,2024-02-19,COMERCIAL,Flexivel,Julia,"(542) 658-6221",roserosa@outlook.ca,"2020-01-24 00:00:00","2024-07-25 00:00:00","Roth Costa","Rafael Machado",N,"2022-10-21 00:00:00","2024-01-11 00:00:00"
438,"Rae Cavalcante",59403384216,2021-04-06,OPERACAO,Flexivel,Henrique,"(934) 724-0528",raecavalcante@google.couk,"2020-10-11 00:00:00","2024-02-25 00:00:00","Hedda Cruz","Lunea Cabral",N,"2023-03-24 00:00:00","2024-11-09 00:00:00"
439,"Kylie de Sousa",33472420616,2023-08-07,COMERCIAL,Noturno,Julia,"(341) 808-8502",kyliedesousa3515@icloud.couk,"2021-01-29 00:00:00","2023-12-31 00:00:00","Ifeoma Cabral","Phelan Pinto",S,"2024-11-16 00:00:00","2024-05-07 00:00:00"
440,"Ignatius Marinho",16070717383,2020-03-05,FINANCEIRO,FimSemana,Claudio,"(355) 506-1868",ignatiusmarinho3167@aol.com,"2020-02-05 00:00:00","2024-11-17 00:00:00","Jacob Santiago","Tyler dos Santos",N,"2021-05-25 00:00:00","2023-11-09 00:00:00"
441,"Shaine Borges",45939510928,2020-08-18,OPERACAO,Revezamento,Claudio,"(972) 641-5253",shaineborges3412@hotmail.ca,"2024-02-01 00:00:00","2025-03-06 00:00:00","Kylynn Nunes","Reece Almeida",N,"2021-04-29 00:00:00","2024-07-11 00:00:00"
442,"Moana de Almeida",99738554703,2023-02-26,JURIDICO,Noturno,Ana,"(335) 987-8536",moanadealmeida3302@outlook.org,"2021-12-20 00:00:00","2023-11-19 00:00:00","John Barbosa","Hyatt Sántos",N,"2023-08-25 00:00:00","2023-12-21 00:00:00"
443,"Edan de Freitas",23338869367,2023-08-18,TI,Parcial,Claudio,"(557) 471-1817",edandefreitas5794@hotmail.ca,"2023-08-04 00:00:00","2023-12-28 00:00:00","Zephr Borges","Amos de Souza",S,"2024-05-04 00:00:00","2025-04-20 00:00:00"
444,"Tasha Pinto",70525607072,2024-01-29,RH,FimSemana,Raquel,"(869) 533-8785",tashapinto5447@hotmail.couk,"2022-11-08 00:00:00","2023-10-21 00:00:00","Jessamine de Azevedo","Jamalia Tavares",S,"2020-04-09 00:00:00","2024-12-09 00:00:00"
445,"Wendy Coutinho",55888981103,2023-03-31,COMERCIAL,Noturno,Gilson,"(543) 544-1322",wendycoutinho@google.edu,"2024-04-29 00:00:00","2024-10-11 00:00:00","Shannon Ferreira","Lewis Ferraz",S,"2021-02-11 00:00:00","2024-07-03 00:00:00"
446,"Sara da Cunha",34718287810,2024-06-10,RH,Flexivel,Rodrigo,"(477) 121-8855",saradacunha3593@icloud.org,"2024-09-14 00:00:00","2024-02-14 00:00:00","Ciara Bueno","Timon Barreto",S,"2020-06-03 00:00:00","2024-09-23 00:00:00"
447,"Joel Lopes",23651133715,2023-02-26,TI,Noturno,Antonio,"(850) 328-5068",joellopes6367@hotmail.couk,"2024-04-27 00:00:00","2025-09-20 00:00:00","Kay Santos","Kimberly Leite",S,"2023-05-10 00:00:00","2024-10-30 00:00:00"
448,"Lane Sousa",86148254238,2024-03-25,TI,Noturno,Julia,"(985) 886-5324",lanesousa@icloud.couk,"2022-08-10 00:00:00","2024-07-30 00:00:00","Britanney Torres","Whilemina Neves",S,"2024-02-16 00:00:00","2025-05-07 00:00:00"
449,"Brennan Simoes",87963446762,2020-04-28,TI,Revezamento,Rodrigo,"(893) 483-4772",brennansimoes3337@yahoo.couk,"2022-07-13 00:00:00","2024-02-02 00:00:00","Dacey Evangelista","Burton Queiroz",N,"2021-07-24 00:00:00","2025-03-11 00:00:00"
450,"Marshall Silva",33861034816,2023-07-12,JURIDICO,Parcial,Raquel,"(959) 326-3702",marshallsilva9999@outlook.org,"2023-02-14 00:00:00","2024-10-07 00:00:00","Jason Correa","Melissa Melo",S,"2024-07-06 00:00:00","2025-07-06 00:00:00"
451,"Kevyn Lemos",95592716749,2021-04-21,TI,Revezamento,Ana,"(840) 263-2520",kevynlemos1333@yahoo.com,"2021-11-28 00:00:00","2023-12-20 00:00:00","Lucian Miranda","Gannon Pinheiro",N,"2020-03-18 00:00:00","2025-03-30 00:00:00"
452,"Emi Neves",28731501947,2020-11-15,RH,Noturno,Ana,"(906) 869-5765",emineves@icloud.org,"2020-01-07 00:00:00","2024-05-28 00:00:00","Prescott Castro","Nell Diniz",S,"2021-06-27 00:00:00","2024-11-16 00:00:00"
453,"Harper Messias",31544489671,2021-05-04,COMERCIAL,FimSemana,Gilson,"(332) 425-6853",harpermessias@yahoo.couk,"2024-09-20 00:00:00","2024-11-04 00:00:00","Keegan Macedo","Thomas Brito",S,"2021-03-12 00:00:00","2024-05-28 00:00:00"
454,"Kalia Bento",41991557974,2023-09-08,TI,Diurno,Antonio,"(746) 381-5624",kaliabento@outlook.net,"2022-01-08 00:00:00","2025-08-19 00:00:00","Lane Bezerra","Kylie Souza",N,"2020-10-17 00:00:00","2024-10-01 00:00:00"
455,"Kirestin de Castro",99556444144,2022-09-03,COMERCIAL,Flexivel,Rodrigo,"(582) 653-8039",kirestindecastro7948@icloud.edu,"2021-11-16 00:00:00","2024-04-09 00:00:00","Jada de Andrade","Channing de Almeida",S,"2022-03-21 00:00:00","2025-08-04 00:00:00"
456,"Drew Brandao",58901092606,2022-08-21,OPERACAO,FimSemana,Julia,"(878) 982-3091",drewbrandao@outlook.couk,"2022-03-10 00:00:00","2025-05-05 00:00:00","Alfreda do Carmo","Virginia Rosa",N,"2024-04-07 00:00:00","2025-04-25 00:00:00"
457,"Joel Nogueira",18268406927,2020-06-02,TI,Parcial,Renata,"(467) 765-5656",joelnogueira@icloud.com,"2023-12-19 00:00:00","2025-03-29 00:00:00","Nelle Carneiro","Risa Sales",S,"2021-03-13 00:00:00","2024-06-25 00:00:00"
458,"Nerea Morais",54668284655,2022-11-12,RH,Noturno,Renata,"(230) 711-4822",nereamorais7023@hotmail.net,"2023-04-02 00:00:00","2024-09-13 00:00:00","Phoebe Guimaraes","Travis Galdino",N,"2020-05-11 00:00:00","2024-05-31 00:00:00"
459,"Shannon Reis",89555119130,2023-11-22,COMERCIAL,Diurno,Claudio,"(591) 547-4666",shannonreis3489@yahoo.edu,"2023-02-25 00:00:00","2025-02-08 00:00:00","Rahim Inacio","Cedric Macedo",S,"2021-02-01 00:00:00","2024-04-14 00:00:00"
460,"Celeste Brito",34007088698,2023-04-19,FINANCEIRO,FimSemana,Gilson,"(391) 501-6030",celestebrito@aol.org,"2021-01-27 00:00:00","2024-03-16 00:00:00","Giacomo Macedo","Tatiana Aguiar",N,"2021-02-21 00:00:00","2025-05-23 00:00:00"
461,"Mariko Antunes",64500698024,2024-08-06,RH,Flexivel,Raquel,"(563) 444-8066",marikoantunes@outlook.couk,"2023-10-19 00:00:00","2025-08-01 00:00:00","Aladdin da Rocha","Odessa Trindade",N,"2024-10-26 00:00:00","2025-04-01 00:00:00"
462,"Jackson Cabral",94021680053,2022-07-05,RH,Diurno,Gilson,"(533) 985-6346",jacksoncabral@hotmail.org,"2024-04-17 00:00:00","2023-12-29 00:00:00","Ezra Martins","Justina Galdino",S,"2021-06-12 00:00:00","2024-06-03 00:00:00"
463,"Madeline de Sousa",77076434068,2021-03-20,OPERACAO,Diurno,Renata,"(697) 233-9317",madelinedesousa2547@icloud.couk,"2021-04-19 00:00:00","2024-09-04 00:00:00","Emma Siqueira","Kelly Gomes",S,"2023-08-13 00:00:00","2024-02-25 00:00:00"
464,"Colt da Cunha",20814895363,2022-06-20,TI,Revezamento,Gilson,"(145) 881-3543",coltdacunha@hotmail.com,"2024-11-28 00:00:00","2024-09-23 00:00:00","Elijah Barreto","Constance Costa",N,"2020-06-27 00:00:00","2024-04-23 00:00:00"
465,"Bo Chaves",60102153582,2021-12-18,JURIDICO,Revezamento,Julia,"(690) 422-4256",bochaves3033@hotmail.couk,"2021-04-27 00:00:00","2024-06-03 00:00:00","Blake Franco","Liberty Antunes",N,"2022-08-30 00:00:00","2024-09-19 00:00:00"
466,"Colby Rocha",97632075180,2024-02-27,MARKETING,Noturno,Gilson,"(523) 712-1853",colbyrocha@google.org,"2024-07-26 00:00:00","2023-10-18 00:00:00","Nevada Mendes","Cleo Das Dores",S,"2023-06-13 00:00:00","2024-12-23 00:00:00"
467,"Kyle Duarte",95822915596,2024-06-27,COMERCIAL,FimSemana,Renata,"(489) 447-3414",kyleduarte2190@yahoo.com,"2021-01-29 00:00:00","2024-02-03 00:00:00","Jack Mendes","Lucian Duarte",N,"2021-07-09 00:00:00","2025-01-23 00:00:00"
468,"Ivan Ramos",28609801565,2023-08-16,FINANCEIRO,Noturno,Gilson,"(273) 968-7171",ivanramos3877@hotmail.couk,"2024-05-02 00:00:00","2025-04-27 00:00:00","Imelda Bezerra","Pascale Ferreira",S,"2021-05-06 00:00:00","2024-03-29 00:00:00"
469,"Cherokee Peixoto",30508620514,2021-11-18,FINANCEIRO,Revezamento,Julia,"(223) 433-4765",cherokeepeixoto@icloud.ca,"2023-02-24 00:00:00","2025-05-19 00:00:00","Keegan Bispo","Angelica Menezes",S,"2022-04-23 00:00:00","2024-09-28 00:00:00"
470,"Tatiana Sampaio",55538915436,2022-01-15,JURIDICO,Revezamento,Renata,"(538) 462-8807",tatianasampaio3072@yahoo.org,"2020-06-09 00:00:00","2025-07-13 00:00:00","Driscoll Aguiar","Lev Alves",N,"2024-07-11 00:00:00","2024-09-24 00:00:00"
471,"Tana Diniz",84269996496,2022-09-29,FINANCEIRO,Parcial,Julia,"(586) 134-2287",tanadiniz@yahoo.couk,"2020-03-05 00:00:00","2025-02-19 00:00:00","Nicholas Pinheiro","Kato Queiroz",S,"2024-06-24 00:00:00","2025-07-31 00:00:00"
472,"Maxwell Nogueira",79659495634,2021-06-11,OPERACAO,Flexivel,Raquel,"(817) 465-0968",maxwellnogueira@icloud.couk,"2024-12-22 00:00:00","2023-11-01 00:00:00","Tyrone Correia","Porter Garcia",S,"2020-12-25 00:00:00","2025-05-06 00:00:00"
473,"Perry Rocha",14586138557,2022-01-27,COMERCIAL,FimSemana,Rodrigo,"(734) 427-3455",perryrocha6984@yahoo.net,"2023-03-25 00:00:00","2024-01-25 00:00:00","Xaviera de Moura","Stacy Amaral",S,"2024-06-20 00:00:00","2025-05-13 00:00:00"
474,"Maxine Diniz",21773609206,2020-05-01,FINANCEIRO,Noturno,Ana,"(271) 367-0379",maxinediniz@aol.org,"2023-09-14 00:00:00","2025-05-16 00:00:00","Fulton Correia","Christian Chaves",N,"2023-01-04 00:00:00","2025-04-20 00:00:00"
475,"Cleo Amaral",41671014025,2020-03-05,MARKETING,FimSemana,Raquel,"(624) 711-4729",cleoamaral@google.ca,"2020-05-24 00:00:00","2024-11-12 00:00:00","Cassandra Dutra","Echo Custodio",S,"2022-03-01 00:00:00","2025-04-05 00:00:00"
476,"Tucker Campos",44018586841,2023-08-07,FINANCEIRO,Revezamento,Julia,"(457) 512-5224",tuckercampos9184@icloud.net,"2021-08-06 00:00:00","2024-11-21 00:00:00","Laith da Rosa","Hu Aguiar",S,"2021-12-17 00:00:00","2024-02-28 00:00:00"
477,"Ocean de Santana",35436143908,2023-08-11,TI,Parcial,Raquel,"(819) 453-3016",oceandesantana3758@hotmail.com,"2024-09-08 00:00:00","2024-12-16 00:00:00","Jelani Santos","Adena Teodoro",N,"2024-11-30 00:00:00","2025-03-08 00:00:00"
478,"Deanna Barreto",56139860194,2024-03-04,OPERACAO,Parcial,Antonio,"(311) 193-8142",deannabarreto43@google.org,"2021-09-05 00:00:00","2024-12-12 00:00:00","Elliott Costa","Griffin Franca",S,"2021-06-09 00:00:00","2024-07-02 00:00:00"
479,"Michael Furtado",83433026036,2022-11-21,FINANCEIRO,Parcial,Henrique,"(824) 654-6151",michaelfurtado1297@hotmail.net,"2022-09-27 00:00:00","2024-02-29 00:00:00","Yael da Silva","Ramona Silveira",S,"2023-03-24 00:00:00","2025-06-19 00:00:00"
480,"Lars de Almeida",33492450236,2020-11-25,COMERCIAL,Revezamento,Claudio,"(357) 285-3638",larsdealmeida7143@protonmail.com,"2023-03-25 00:00:00","2025-04-23 00:00:00","Christine Trindade","Olympia Cordeiro",N,"2021-11-12 00:00:00","2025-06-27 00:00:00"
481,"Kameko Galdino",23732670989,2023-04-30,MARKETING,Noturno,Antonio,"(592) 580-8208",kamekogaldino8155@protonmail.org,"2020-05-01 00:00:00","2025-05-14 00:00:00","Ryder Das Dores","Omar do Carmo",S,"2020-08-18 00:00:00","2025-05-22 00:00:00"
482,"Lionel Freitas",17029752914,2022-05-17,MARKETING,Noturno,Raquel,"(259) 583-1957",lionelfreitas3495@hotmail.org,"2020-01-05 00:00:00","2025-02-07 00:00:00","Bell Cordeiro","Giacomo Monteiro",N,"2024-10-05 00:00:00","2024-10-13 00:00:00"
483,"Carl Sousa",63314060857,2021-05-23,OPERACAO,FimSemana,Julia,"(175) 416-6886",carlsousa@outlook.com,"2021-10-18 00:00:00","2025-04-03 00:00:00","Indigo Fonseca","Quinn Mendonca",N,"2023-12-15 00:00:00","2024-09-13 00:00:00"
484,"Sylvia Teodoro",17445335524,2024-01-04,COMERCIAL,Diurno,Julia,"(858) 248-5752",sylviateodoro@yahoo.ca,"2021-08-07 00:00:00","2024-01-30 00:00:00","Sebastian Teles","Unity Lopes",S,"2020-01-31 00:00:00","2023-10-23 00:00:00"
485,"Sydnee Evangelista",88815482220,2020-02-09,OPERACAO,Flexivel,Antonio,"(189) 841-0142",sydneeevangelista@outlook.edu,"2024-08-28 00:00:00","2024-11-17 00:00:00","Serena Gomes","Fallon Miranda",S,"2023-06-19 00:00:00","2024-07-03 00:00:00"
486,"Basil da Rosa",85238431966,2023-09-20,COMERCIAL,FimSemana,Julia,"(519) 352-8251",basildarosa5880@aol.couk,"2021-10-27 00:00:00","2024-06-01 00:00:00","Linda de Matos","Hedwig de Santana",S,"2023-02-19 00:00:00","2025-05-03 00:00:00"
487,"Brooke Ferraz",84472744565,2020-07-24,OPERACAO,Noturno,Ana,"(756) 929-7922",brookeferraz@google.org,"2021-01-08 00:00:00","2024-12-09 00:00:00","Paul Chaves","Vernon dos Santos",S,"2020-01-06 00:00:00","2024-06-18 00:00:00"
488,"Maia Castro",15708299602,2021-11-01,RH,Diurno,Claudio,"(106) 896-3929",maiacastro612@icloud.com,"2020-04-03 00:00:00","2024-11-28 00:00:00","Astra Candido","Gray Amaral",S,"2022-10-15 00:00:00","2024-03-24 00:00:00"
489,"Owen Cavalcante",88587791916,2021-03-09,TI,Revezamento,Raquel,"(497) 888-8426",owencavalcante@protonmail.edu,"2020-07-13 00:00:00","2024-07-28 00:00:00","Jin de Abreu","Buckminster de Jesus",N,"2023-08-23 00:00:00","2024-07-24 00:00:00"
490,"Farrah Cunha",52132028916,2022-03-25,TI,Diurno,Rodrigo,"(136) 253-8727",farrahcunha6555@google.com,"2024-08-26 00:00:00","2023-12-01 00:00:00","Tamara da Cunha","Kennedy de Oliveira",N,"2022-08-17 00:00:00","2024-06-29 00:00:00"
491,"Lysandra Soares",71073298701,2024-03-21,FINANCEIRO,Revezamento,Rodrigo,"(874) 541-5180",lysandrasoares@protonmail.edu,"2021-10-24 00:00:00","2025-04-02 00:00:00","Ferdinand de Melo","Phyllis Bispo",S,"2022-01-06 00:00:00","2023-10-13 00:00:00"
492,"Hanae Firmino",46159715216,2022-07-05,TI,Noturno,Claudio,"(378) 416-1253",hanaefirmino@google.net,"2024-11-25 00:00:00","2025-01-30 00:00:00","Ivana Teixeira","Nevada de Santana",N,"2020-10-16 00:00:00","2023-11-01 00:00:00"
493,"Chase Cunha",92537398556,2024-06-29,RH,Revezamento,Gilson,"(749) 457-8131",chasecunha6686@aol.ca,"2020-07-27 00:00:00","2024-03-08 00:00:00","Plato Lima","Brady Nascimento",N,"2024-04-12 00:00:00","2024-02-22 00:00:00"
494,"Zachery Messias",38046172720,2022-03-07,FINANCEIRO,Diurno,Antonio,"(363) 686-8291",zacherymessias@icloud.org,"2022-03-03 00:00:00","2023-11-27 00:00:00","Farrah dos Santos","Gillian Martins",N,"2023-12-11 00:00:00","2025-07-09 00:00:00"
495,"Quynn Almeida",37321849085,2021-08-10,OPERACAO,Flexivel,Renata,"(760) 367-2536",quynnalmeida@google.org,"2020-06-09 00:00:00","2025-09-17 00:00:00","Craig Ferraz","Hillary da Silveira",S,"2022-04-26 00:00:00","2024-05-31 00:00:00"
496,"Shoshana Soares",59113720468,2021-07-02,MARKETING,Revezamento,Gilson,"(537) 312-3481",shoshanasoares@hotmail.org,"2024-05-10 00:00:00","2025-06-25 00:00:00","Dorothy Antunes","Ronan Vasconcelos",N,"2021-03-24 00:00:00","2024-12-06 00:00:00"
497,"Ima Fernandes",43196859787,2020-09-08,FINANCEIRO,Noturno,Antonio,"(885) 614-6239",imafernandes3582@yahoo.couk,"2021-06-02 00:00:00","2024-12-21 00:00:00","Yael Barbosa","Bo Dias",N,"2024-10-04 00:00:00","2025-01-14 00:00:00"
498,"Howard de Souza",89183640312,2023-11-04,MARKETING,Revezamento,Gilson,"(631) 687-2363",howarddesouza@aol.org,"2022-01-12 00:00:00","2025-06-01 00:00:00","Dante Miranda","Sylvia Braz",N,"2021-09-24 00:00:00","2024-03-15 00:00:00"
499,"Acton Custodio",93163771566,2020-06-10,MARKETING,FimSemana,Rodrigo,"(162) 647-6626",actoncustodio@aol.net,"2021-10-14 00:00:00","2025-05-22 00:00:00","Andrew Messias","Frances Lemos",S,"2023-08-29 00:00:00","2024-06-24 00:00:00"
500,"Lavinia Farias",69372484460,2022-08-04,TI,Parcial,Renata,"(360) 686-6715",laviniafarias2965@outlook.org,"2020-11-17 00:00:00","2025-08-26 00:00:00","Gil Miranda","Hilel Ribeiro",N,"2024-07-09 00:00:00","2025-01-17 00:00:00"
501,"Philip Santos",16503076127,2022-02-24,RH,FimSemana,Renata,"(388) 761-3275",philipsantos@protonmail.org,"2022-07-09 00:00:00","2025-08-30 00:00:00","Halla Teixeira","Patrick Cunha",S,"2024-12-15 00:00:00","2025-09-10 00:00:00"
502,"Dustin de Morais",85368256655,2020-08-26,TI,Parcial,Julia,"(752) 561-9461",dustindemorais@hotmail.ca,"2023-04-16 00:00:00","2025-08-12 00:00:00","Melyssa dos Anjos","Kylynn Leal",S,"2024-09-23 00:00:00","2024-04-06 00:00:00"
